"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_len"
NA,NA,"GDR_18_1","3","11","2","GDR_18_1_R3N11",2017,NA,NA
NA,NA,"GDR_18_1","3","11","3","GDR_18_1_R3N11",2017,NA,NA
"FBR2N7","gxr","GDR_18_1","3","12","1","GDR_18_1_R3N12",2017,1,870
"FBR2N7","gxr","GDR_18_1","3","12","2","GDR_18_1_R3N12",2017,1,NA
"FBR2N7","gxr","GDR_18_1","3","12","3","GDR_18_1_R3N12",2017,1,860
"FBR2N8","gxr","GDR_18_1","3","13","1","GDR_18_1_R3N13",2017,1,895
"FBR2N8","gxr","GDR_18_1","3","13","2","GDR_18_1_R3N13",2017,1,805
"FBR2N8","gxr","GDR_18_1","3","13","3","GDR_18_1_R3N13",2017,1,770
"FBR2N9","gxr","GDR_18_1","3","14","1","GDR_18_1_R3N14",2017,1,970
"FBR2N9","gxr","GDR_18_1","3","14","2","GDR_18_1_R3N14",2017,1,1080
"FBR2N9","gxr","GDR_18_1","3","14","3","GDR_18_1_R3N14",2017,1,920
"FBR2N10","gxr","GDR_18_1","3","15","1","GDR_18_1_R3N15",2017,1,995
"FBR2N10","gxr","GDR_18_1","3","15","2","GDR_18_1_R3N15",2017,1,975
"FBR2N10","gxr","GDR_18_1","3","15","3","GDR_18_1_R3N15",2017,1,970
"FBR2N11","gxr","GDR_18_1","3","16","1","GDR_18_1_R3N16",2017,0,1500
"FBR2N11","gxr","GDR_18_1","3","16","2","GDR_18_1_R3N16",2017,0,1375
"FBR2N11","gxr","GDR_18_1","3","16","3","GDR_18_1_R3N16",2017,0,1420
"FBR2N12","gxr","GDR_18_1","3","17","1","GDR_18_1_R3N17",2017,1,780
"FBR2N12","gxr","GDR_18_1","3","17","2","GDR_18_1_R3N17",2017,1,660
"FBR2N12","gxr","GDR_18_1","3","17","3","GDR_18_1_R3N17",2017,1,665
"FBR2N13","gxr","GDR_18_1","3","18","1","GDR_18_1_R3N18",2017,1,740
"FBR2N13","gxr","GDR_18_1","3","18","2","GDR_18_1_R3N18",2017,1,745
"FBR2N13","gxr","GDR_18_1","3","18","3","GDR_18_1_R3N18",2017,1,775
NA,NA,"GDR_18_1","3","19","1","GDR_18_1_R3N19",2017,NA,NA
NA,NA,"GDR_18_1","3","19","2","GDR_18_1_R3N19",2017,NA,NA
NA,NA,"GDR_18_1","3","19","3","GDR_18_1_R3N19",2017,NA,NA
"FBR1N101","gxr","GDR_18_1","3","2","1","GDR_18_1_R3N2",2017,1,575
"FBR1N101","gxr","GDR_18_1","3","2","2","GDR_18_1_R3N2",2017,1,860
"FBR1N101","gxr","GDR_18_1","3","2","3","GDR_18_1_R3N2",2017,1,885
NA,NA,"GDR_18_1","3","20","1","GDR_18_1_R3N20",2017,NA,NA
NA,NA,"GDR_18_1","3","20","2","GDR_18_1_R3N20",2017,NA,NA
NA,NA,"GDR_18_1","3","20","3","GDR_18_1_R3N20",2017,NA,NA
"FBR2N16","gxr","GDR_18_1","3","21","1","GDR_18_1_R3N21",2017,0,1125
"FBR2N16","gxr","GDR_18_1","3","21","2","GDR_18_1_R3N21",2017,0,1240
"FBR2N16","gxr","GDR_18_1","3","21","3","GDR_18_1_R3N21",2017,0,1200
"FBR2N17","gxr","GDR_18_1","3","22","1","GDR_18_1_R3N22",2017,1,740
"FBR2N17","gxr","GDR_18_1","3","22","2","GDR_18_1_R3N22",2017,1,710
"FBR2N17","gxr","GDR_18_1","3","22","3","GDR_18_1_R3N22",2017,1,725
"FBR2N18","gxr","GDR_18_1","3","23","1","GDR_18_1_R3N23",2017,0,1280
"FBR2N18","gxr","GDR_18_1","3","23","2","GDR_18_1_R3N23",2017,0,1555
"FBR2N18","gxr","GDR_18_1","3","23","3","GDR_18_1_R3N23",2017,0,1730
NA,NA,"GDR_18_1","3","24","1","GDR_18_1_R3N24",2017,NA,NA
NA,NA,"GDR_18_1","3","24","2","GDR_18_1_R3N24",2017,NA,NA
NA,NA,"GDR_18_1","3","24","3","GDR_18_1_R3N24",2017,NA,NA
"FBR2N20","gxr","GDR_18_1","3","25","1","GDR_18_1_R3N25",2017,1,1075
"FBR2N20","gxr","GDR_18_1","3","25","2","GDR_18_1_R3N25",2017,1,1205
"FBR2N20","gxr","GDR_18_1","3","25","3","GDR_18_1_R3N25",2017,1,1130
"FBR2N21","gxr","GDR_18_1","3","26","1","GDR_18_1_R3N26",2017,1,1630
"FBR2N21","gxr","GDR_18_1","3","26","2","GDR_18_1_R3N26",2017,1,1575
"FBR2N21","gxr","GDR_18_1","3","26","3","GDR_18_1_R3N26",2017,1,1580
NA,NA,"GDR_18_1","3","27","1","GDR_18_1_R3N27",2017,NA,NA
NA,NA,"GDR_18_1","3","27","2","GDR_18_1_R3N27",2017,NA,NA
NA,NA,"GDR_18_1","3","27","3","GDR_18_1_R3N27",2017,NA,NA
"FBR2N23","gxr","GDR_18_1","3","28","1","GDR_18_1_R3N28",2017,0,1570
"FBR2N23","gxr","GDR_18_1","3","28","2","GDR_18_1_R3N28",2017,0,1670
"FBR2N23","gxr","GDR_18_1","3","28","3","GDR_18_1_R3N28",2017,0,1450
"FBR2N24","gxr","GDR_18_1","3","29","1","GDR_18_1_R3N29",2017,1,950
"FBR2N24","gxr","GDR_18_1","3","29","2","GDR_18_1_R3N29",2017,1,1200
"FBR2N24","gxr","GDR_18_1","3","29","3","GDR_18_1_R3N29",2017,1,860
"FBR1N102","gxr","GDR_18_1","3","3","1","GDR_18_1_R3N3",2017,1,715
"FBR1N102","gxr","GDR_18_1","3","3","2","GDR_18_1_R3N3",2017,1,750
"FBR1N102","gxr","GDR_18_1","3","3","3","GDR_18_1_R3N3",2017,1,705
NA,NA,"GDR_18_1","3","30","1","GDR_18_1_R3N30",2017,NA,NA
NA,NA,"GDR_18_1","3","30","2","GDR_18_1_R3N30",2017,NA,NA
NA,NA,"GDR_18_1","3","30","3","GDR_18_1_R3N30",2017,NA,NA
"FBR2N26","gxr","GDR_18_1","3","31","1","GDR_18_1_R3N31",2017,1,1005
"FBR2N26","gxr","GDR_18_1","3","31","2","GDR_18_1_R3N31",2017,1,885
"FBR2N26","gxr","GDR_18_1","3","31","3","GDR_18_1_R3N31",2017,1,870
"FBR2N27","gxr","GDR_18_1","3","32","1","GDR_18_1_R3N32",2017,1,805
"FBR2N27","gxr","GDR_18_1","3","32","2","GDR_18_1_R3N32",2017,1,890
"FBR2N27","gxr","GDR_18_1","3","32","3","GDR_18_1_R3N32",2017,1,705
"FBR2N28","gxr","GDR_18_1","3","33","1","GDR_18_1_R3N33",2017,0,1430
"FBR2N28","gxr","GDR_18_1","3","33","2","GDR_18_1_R3N33",2017,0,1615
"FBR2N28","gxr","GDR_18_1","3","33","3","GDR_18_1_R3N33",2017,0,1435
NA,NA,"GDR_18_1","3","34","1","GDR_18_1_R3N34",2017,NA,NA
NA,NA,"GDR_18_1","3","34","2","GDR_18_1_R3N34",2017,NA,NA
NA,NA,"GDR_18_1","3","34","3","GDR_18_1_R3N34",2017,NA,NA
"FBR2N30","gxr","GDR_18_1","3","35","1","GDR_18_1_R3N35",2017,1,1205
"FBR2N30","gxr","GDR_18_1","3","35","2","GDR_18_1_R3N35",2017,1,1020
"FBR2N30","gxr","GDR_18_1","3","35","3","GDR_18_1_R3N35",2017,1,1125
NA,NA,"GDR_18_1","3","36","1","GDR_18_1_R3N36",2017,NA,NA
NA,NA,"GDR_18_1","3","36","2","GDR_18_1_R3N36",2017,NA,NA
NA,NA,"GDR_18_1","3","36","3","GDR_18_1_R3N36",2017,NA,NA
"FBR2N32","gxr","GDR_18_1","3","37","1","GDR_18_1_R3N37",2017,0,1370
"FBR2N32","gxr","GDR_18_1","3","37","2","GDR_18_1_R3N37",2017,0,1585
"FBR2N32","gxr","GDR_18_1","3","37","3","GDR_18_1_R3N37",2017,0,1470
NA,NA,"GDR_18_1","3","38","1","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","38","2","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","38","3","GDR_18_1_R3N38",2017,NA,NA
NA,NA,"GDR_18_1","3","39","1","GDR_18_1_R3N39",2017,NA,NA
NA,NA,"GDR_18_1","3","39","2","GDR_18_1_R3N39",2017,NA,NA
NA,NA,"GDR_18_1","3","39","3","GDR_18_1_R3N39",2017,NA,NA
"FBR1N103","gxr","GDR_18_1","3","4","1","GDR_18_1_R3N4",2017,0,1315
"FBR1N103","gxr","GDR_18_1","3","4","2","GDR_18_1_R3N4",2017,0,1215
"FBR1N103","gxr","GDR_18_1","3","4","3","GDR_18_1_R3N4",2017,0,1250
"FBR2N35","gxr","GDR_18_1","3","40","1","GDR_18_1_R3N40",2017,1,1385
"FBR2N35","gxr","GDR_18_1","3","40","2","GDR_18_1_R3N40",2017,1,1750
"FBR2N35","gxr","GDR_18_1","3","40","3","GDR_18_1_R3N40",2017,1,1435
NA,NA,"GDR_18_1","3","41","1","GDR_18_1_R3N41",2017,NA,NA
NA,NA,"GDR_18_1","3","41","2","GDR_18_1_R3N41",2017,NA,NA
NA,NA,"GDR_18_1","3","41","3","GDR_18_1_R3N41",2017,NA,NA
"FBR2N37","gxr","GDR_18_1","3","42","1","GDR_18_1_R3N42",2017,1,935
"FBR2N37","gxr","GDR_18_1","3","42","2","GDR_18_1_R3N42",2017,1,955
"FBR2N37","gxr","GDR_18_1","3","42","3","GDR_18_1_R3N42",2017,1,980
"FBR2N38","gxr","GDR_18_1","3","43","1","GDR_18_1_R3N43",2017,1,1005
"FBR2N38","gxr","GDR_18_1","3","43","2","GDR_18_1_R3N43",2017,1,1040
"FBR2N38","gxr","GDR_18_1","3","43","3","GDR_18_1_R3N43",2017,1,1065
NA,NA,"GDR_18_1","3","44","1","GDR_18_1_R3N44",2017,NA,NA
NA,NA,"GDR_18_1","3","44","2","GDR_18_1_R3N44",2017,NA,NA
NA,NA,"GDR_18_1","3","44","3","GDR_18_1_R3N44",2017,NA,NA
"FBR2N40","gxr","GDR_18_1","3","45","1","GDR_18_1_R3N45",2017,1,1225
"FBR2N40","gxr","GDR_18_1","3","45","2","GDR_18_1_R3N45",2017,1,1365
"FBR2N40","gxr","GDR_18_1","3","45","3","GDR_18_1_R3N45",2017,1,1540
"FBR2N41","gxr","GDR_18_1","3","46","1","GDR_18_1_R3N46",2017,0,1605
"FBR2N41","gxr","GDR_18_1","3","46","2","GDR_18_1_R3N46",2017,0,1700
"FBR2N41","gxr","GDR_18_1","3","46","3","GDR_18_1_R3N46",2017,0,1630
"FBR2N42","gxr","GDR_18_1","3","47","1","GDR_18_1_R3N47",2017,1,970
"FBR2N42","gxr","GDR_18_1","3","47","2","GDR_18_1_R3N47",2017,1,1150
"FBR2N42","gxr","GDR_18_1","3","47","3","GDR_18_1_R3N47",2017,1,750
"FBR2N43","gxr","GDR_18_1","3","48","1","GDR_18_1_R3N48",2017,1,1040
"FBR2N43","gxr","GDR_18_1","3","48","2","GDR_18_1_R3N48",2017,1,1090
"FBR2N43","gxr","GDR_18_1","3","48","3","GDR_18_1_R3N48",2017,1,1090
"FBR2N44","gxr","GDR_18_1","3","49","1","GDR_18_1_R3N49",2017,1,1125
"FBR2N44","gxr","GDR_18_1","3","49","2","GDR_18_1_R3N49",2017,1,1080
"FBR2N44","gxr","GDR_18_1","3","49","3","GDR_18_1_R3N49",2017,1,1105
NA,NA,"GDR_18_1","3","5","1","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","5","2","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","5","3","GDR_18_1_R3N5",2017,NA,NA
NA,NA,"GDR_18_1","3","50","1","GDR_18_1_R3N50",2017,NA,NA
NA,NA,"GDR_18_1","3","50","2","GDR_18_1_R3N50",2017,NA,NA
NA,NA,"GDR_18_1","3","50","3","GDR_18_1_R3N50",2017,NA,NA
"FBR2N1","gxr","GDR_18_1","3","6","1","GDR_18_1_R3N6",2017,1,790
"FBR2N1","gxr","GDR_18_1","3","6","2","GDR_18_1_R3N6",2017,1,980
"FBR2N1","gxr","GDR_18_1","3","6","3","GDR_18_1_R3N6",2017,1,1215
"FBR2N2","gxr","GDR_18_1","3","7","1","GDR_18_1_R3N7",2017,1,795
"FBR2N2","gxr","GDR_18_1","3","7","2","GDR_18_1_R3N7",2017,1,800
"FBR2N2","gxr","GDR_18_1","3","7","3","GDR_18_1_R3N7",2017,1,790
"FBR2N3","gxr","GDR_18_1","3","8","1","GDR_18_1_R3N8",2017,0,1540
"FBR2N3","gxr","GDR_18_1","3","8","2","GDR_18_1_R3N8",2017,0,1045
"FBR2N3","gxr","GDR_18_1","3","8","3","GDR_18_1_R3N8",2017,0,1140
NA,NA,"GDR_18_1","3","9","1","GDR_18_1_R3N9",2017,NA,NA
NA,NA,"GDR_18_1","3","9","2","GDR_18_1_R3N9",2017,NA,NA
NA,NA,"GDR_18_1","3","9","3","GDR_18_1_R3N9",2017,NA,NA
"FBR2N45","gxr","GDR_18_1","4","1","1","GDR_18_1_R4N1",2017,1,940
"FBR2N45","gxr","GDR_18_1","4","1","2","GDR_18_1_R4N1",2017,1,850
"FBR2N45","gxr","GDR_18_1","4","1","3","GDR_18_1_R4N1",2017,1,840
NA,NA,"GDR_18_1","4","10","1","GDR_18_1_R4N10",2017,NA,NA
NA,NA,"GDR_18_1","4","10","2","GDR_18_1_R4N10",2017,NA,NA
NA,NA,"GDR_18_1","4","10","3","GDR_18_1_R4N10",2017,NA,NA
"FBR2N55","gxr","GDR_18_1","4","11","1","GDR_18_1_R4N11",2017,0,1520
"FBR2N55","gxr","GDR_18_1","4","11","2","GDR_18_1_R4N11",2017,0,1595
"FBR2N55","gxr","GDR_18_1","4","11","3","GDR_18_1_R4N11",2017,0,1405
"FBR2N56","gxr","GDR_18_1","4","12","1","GDR_18_1_R4N12",2017,0,1540
"FBR2N56","gxr","GDR_18_1","4","12","2","GDR_18_1_R4N12",2017,0,1780
"FBR2N56","gxr","GDR_18_1","4","12","3","GDR_18_1_R4N12",2017,0,1565
"FBR2N57","gxr","GDR_18_1","4","13","1","GDR_18_1_R4N13",2017,1,725
"FBR2N57","gxr","GDR_18_1","4","13","2","GDR_18_1_R4N13",2017,1,690
"FBR2N57","gxr","GDR_18_1","4","13","3","GDR_18_1_R4N13",2017,1,745
"FBR2N58","gxr","GDR_18_1","4","14","1","GDR_18_1_R4N14",2017,1,1665
"FBR2N58","gxr","GDR_18_1","4","14","2","GDR_18_1_R4N14",2017,1,1385
"FBR2N58","gxr","GDR_18_1","4","14","3","GDR_18_1_R4N14",2017,1,1585
"FBR2N59","gxr","GDR_18_1","4","15","1","GDR_18_1_R4N15",2017,0,1605
"FBR2N59","gxr","GDR_18_1","4","15","2","GDR_18_1_R4N15",2017,0,1445
"FBR2N59","gxr","GDR_18_1","4","15","3","GDR_18_1_R4N15",2017,0,1650
NA,NA,"GDR_18_1","4","16","1","GDR_18_1_R4N16",2017,NA,NA
NA,NA,"GDR_18_1","4","16","2","GDR_18_1_R4N16",2017,NA,NA
NA,NA,"GDR_18_1","4","16","3","GDR_18_1_R4N16",2017,NA,NA
"FBR2N61","gxr","GDR_18_1","4","17","1","GDR_18_1_R4N17",2017,1,1630
"FBR2N61","gxr","GDR_18_1","4","17","2","GDR_18_1_R4N17",2017,1,1545
"FBR2N61","gxr","GDR_18_1","4","17","3","GDR_18_1_R4N17",2017,1,1570
"FBR2N62","gxr","GDR_18_1","4","18","1","GDR_18_1_R4N18",2017,1,1155
"FBR2N62","gxr","GDR_18_1","4","18","2","GDR_18_1_R4N18",2017,1,1290
"FBR2N62","gxr","GDR_18_1","4","18","3","GDR_18_1_R4N18",2017,1,845
NA,NA,"GDR_18_1","4","19","1","GDR_18_1_R4N19",2017,NA,NA
NA,NA,"GDR_18_1","4","19","2","GDR_18_1_R4N19",2017,NA,NA
NA,NA,"GDR_18_1","4","19","3","GDR_18_1_R4N19",2017,NA,NA
"FBR2N46","gxr","GDR_18_1","4","2","1","GDR_18_1_R4N2",2017,1,965
"FBR2N46","gxr","GDR_18_1","4","2","2","GDR_18_1_R4N2",2017,1,835
"FBR2N46","gxr","GDR_18_1","4","2","3","GDR_18_1_R4N2",2017,1,910
"FBR2N64","gxr","GDR_18_1","4","20","1","GDR_18_1_R4N20",2017,0,1485
"FBR2N64","gxr","GDR_18_1","4","20","2","GDR_18_1_R4N20",2017,0,1560
"FBR2N64","gxr","GDR_18_1","4","20","3","GDR_18_1_R4N20",2017,0,1855
NA,NA,"GDR_18_1","4","21","1","GDR_18_1_R4N21",2017,NA,NA
NA,NA,"GDR_18_1","4","21","2","GDR_18_1_R4N21",2017,NA,NA
NA,NA,"GDR_18_1","4","21","3","GDR_18_1_R4N21",2017,NA,NA
"FBR2N66","gxr","GDR_18_1","4","22","1","GDR_18_1_R4N22",2017,1,1410
"FBR2N66","gxr","GDR_18_1","4","22","2","GDR_18_1_R4N22",2017,1,1350
"FBR2N66","gxr","GDR_18_1","4","22","3","GDR_18_1_R4N22",2017,1,1325
"FBR2N67","gxr","GDR_18_1","4","23","1","GDR_18_1_R4N23",2017,1,810
"FBR2N67","gxr","GDR_18_1","4","23","2","GDR_18_1_R4N23",2017,1,640
"FBR2N67","gxr","GDR_18_1","4","23","3","GDR_18_1_R4N23",2017,1,685
"FBR2N68","gxr","GDR_18_1","4","24","1","GDR_18_1_R4N24",2017,0,1500
"FBR2N68","gxr","GDR_18_1","4","24","2","GDR_18_1_R4N24",2017,0,1510
"FBR2N68","gxr","GDR_18_1","4","24","3","GDR_18_1_R4N24",2017,0,1585
NA,NA,"GDR_18_1","4","25","1","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","25","2","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","25","3","GDR_18_1_R4N25",2017,NA,NA
NA,NA,"GDR_18_1","4","26","1","GDR_18_1_R4N26",2017,NA,NA
NA,NA,"GDR_18_1","4","26","2","GDR_18_1_R4N26",2017,NA,NA
NA,NA,"GDR_18_1","4","26","3","GDR_18_1_R4N26",2017,NA,NA
"FBR2N71","gxr","GDR_18_1","4","27","1","GDR_18_1_R4N27",2017,0,1335
"FBR2N71","gxr","GDR_18_1","4","27","2","GDR_18_1_R4N27",2017,0,1465
"FBR2N71","gxr","GDR_18_1","4","27","3","GDR_18_1_R4N27",2017,0,1455
"FBR2N72","gxr","GDR_18_1","4","28","1","GDR_18_1_R4N28",2017,0,1720
"FBR2N72","gxr","GDR_18_1","4","28","2","GDR_18_1_R4N28",2017,0,1875
"FBR2N72","gxr","GDR_18_1","4","28","3","GDR_18_1_R4N28",2017,0,1705
"FBR2N73","gxr","GDR_18_1","4","29","1","GDR_18_1_R4N29",2017,0,1545
"FBR2N73","gxr","GDR_18_1","4","29","2","GDR_18_1_R4N29",2017,0,1560
"FBR2N73","gxr","GDR_18_1","4","29","3","GDR_18_1_R4N29",2017,0,1500
NA,NA,"GDR_18_1","4","3","1","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","3","2","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","3","3","GDR_18_1_R4N3",2017,NA,NA
NA,NA,"GDR_18_1","4","30","1","GDR_18_1_R4N30",2017,NA,NA
NA,NA,"GDR_18_1","4","30","2","GDR_18_1_R4N30",2017,NA,NA
NA,NA,"GDR_18_1","4","30","3","GDR_18_1_R4N30",2017,NA,NA
"FBR2N75","gxr","GDR_18_1","4","31","1","GDR_18_1_R4N31",2017,0,1170
"FBR2N75","gxr","GDR_18_1","4","31","2","GDR_18_1_R4N31",2017,0,1205
"FBR2N75","gxr","GDR_18_1","4","31","3","GDR_18_1_R4N31",2017,0,1255
NA,NA,"GDR_18_1","4","32","1","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","32","2","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","32","3","GDR_18_1_R4N32",2017,NA,NA
NA,NA,"GDR_18_1","4","33","1","GDR_18_1_R4N33",2017,NA,NA
NA,NA,"GDR_18_1","4","33","2","GDR_18_1_R4N33",2017,NA,NA
NA,NA,"GDR_18_1","4","33","3","GDR_18_1_R4N33",2017,NA,NA
"FBR2N78","gxr","GDR_18_1","4","34","1","GDR_18_1_R4N34",2017,0,970
"FBR2N78","gxr","GDR_18_1","4","34","2","GDR_18_1_R4N34",2017,0,825
"FBR2N78","gxr","GDR_18_1","4","34","3","GDR_18_1_R4N34",2017,0,1135
"FBR2N80","gxr","GDR_18_1","4","35","1","GDR_18_1_R4N35",2017,0,850
"FBR2N80","gxr","GDR_18_1","4","35","2","GDR_18_1_R4N35",2017,0,935
"FBR2N80","gxr","GDR_18_1","4","35","3","GDR_18_1_R4N35",2017,0,940
"FBR2N81","gxr","GDR_18_1","4","36","1","GDR_18_1_R4N36",2017,0,605
"FBR2N81","gxr","GDR_18_1","4","36","2","GDR_18_1_R4N36",2017,0,615
"FBR2N81","gxr","GDR_18_1","4","36","3","GDR_18_1_R4N36",2017,0,1010
NA,NA,"GDR_18_1","4","37","1","GDR_18_1_R4N37",2017,NA,NA
NA,NA,"GDR_18_1","4","37","2","GDR_18_1_R4N37",2017,NA,NA
NA,NA,"GDR_18_1","4","37","3","GDR_18_1_R4N37",2017,NA,NA
"FBR2N83","gxr","GDR_18_1","4","38","1","GDR_18_1_R4N38",2017,0,1450
"FBR2N83","gxr","GDR_18_1","4","38","2","GDR_18_1_R4N38",2017,0,1340
"FBR2N83","gxr","GDR_18_1","4","38","3","GDR_18_1_R4N38",2017,0,1310
NA,NA,"GDR_18_1","4","39","1","GDR_18_1_R4N39",2017,NA,NA
NA,NA,"GDR_18_1","4","39","2","GDR_18_1_R4N39",2017,NA,NA
NA,NA,"GDR_18_1","4","39","3","GDR_18_1_R4N39",2017,NA,NA
"FBR2N48","gxr","GDR_18_1","4","4","1","GDR_18_1_R4N4",2017,1,915
"FBR2N48","gxr","GDR_18_1","4","4","2","GDR_18_1_R4N4",2017,1,1025
"FBR2N48","gxr","GDR_18_1","4","4","3","GDR_18_1_R4N4",2017,1,870
NA,NA,"GDR_18_1","4","40","1","GDR_18_1_R4N40",2017,NA,NA
NA,NA,"GDR_18_1","4","40","2","GDR_18_1_R4N40",2017,NA,NA
NA,NA,"GDR_18_1","4","40","3","GDR_18_1_R4N40",2017,NA,NA
"FBR2N86","gxr","GDR_18_1","4","41","1","GDR_18_1_R4N41",2017,1,755
"FBR2N86","gxr","GDR_18_1","4","41","2","GDR_18_1_R4N41",2017,1,715
"FBR2N86","gxr","GDR_18_1","4","41","3","GDR_18_1_R4N41",2017,1,740
"FBR2N87","gxr","GDR_18_1","4","42","1","GDR_18_1_R4N42",2017,1,885
"FBR2N87","gxr","GDR_18_1","4","42","2","GDR_18_1_R4N42",2017,1,1090
"FBR2N87","gxr","GDR_18_1","4","42","3","GDR_18_1_R4N42",2017,1,860
"FBR2N88","gxr","GDR_18_1","4","43","1","GDR_18_1_R4N43",2017,0,1505
"FBR2N88","gxr","GDR_18_1","4","43","2","GDR_18_1_R4N43",2017,0,1305
"FBR2N88","gxr","GDR_18_1","4","43","3","GDR_18_1_R4N43",2017,0,1370
"FBR2N89","gxr","GDR_18_1","4","44","1","GDR_18_1_R4N44",2017,0,1070
"FBR2N89","gxr","GDR_18_1","4","44","2","GDR_18_1_R4N44",2017,0,1190
"FBR2N89","gxr","GDR_18_1","4","44","3","GDR_18_1_R4N44",2017,0,1220
"FBR2N90","gxr","GDR_18_1","4","45","1","GDR_18_1_R4N45",2017,0,1145
"FBR2N90","gxr","GDR_18_1","4","45","2","GDR_18_1_R4N45",2017,0,1190
"FBR2N90","gxr","GDR_18_1","4","45","3","GDR_18_1_R4N45",2017,0,1380
NA,NA,"GDR_18_1","4","46","1","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","46","2","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","46","3","GDR_18_1_R4N46",2017,NA,NA
NA,NA,"GDR_18_1","4","47","1","GDR_18_1_R4N47",2017,NA,NA
NA,NA,"GDR_18_1","4","47","2","GDR_18_1_R4N47",2017,NA,NA
NA,NA,"GDR_18_1","4","47","3","GDR_18_1_R4N47",2017,NA,NA
"FBR2N93","gxr","GDR_18_1","4","48","1","GDR_18_1_R4N48",2017,0,1460
"FBR2N93","gxr","GDR_18_1","4","48","2","GDR_18_1_R4N48",2017,0,1440
"FBR2N93","gxr","GDR_18_1","4","48","3","GDR_18_1_R4N48",2017,0,1485
"FBR2N94","gxr","GDR_18_1","4","49","1","GDR_18_1_R4N49",2017,0,965
"FBR2N94","gxr","GDR_18_1","4","49","2","GDR_18_1_R4N49",2017,0,910
"FBR2N94","gxr","GDR_18_1","4","49","3","GDR_18_1_R4N49",2017,0,875
NA,NA,"GDR_18_1","4","5","1","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","5","2","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","5","3","GDR_18_1_R4N5",2017,NA,NA
NA,NA,"GDR_18_1","4","50","1","GDR_18_1_R4N50",2017,NA,NA
NA,NA,"GDR_18_1","4","50","2","GDR_18_1_R4N50",2017,NA,NA
NA,NA,"GDR_18_1","4","50","3","GDR_18_1_R4N50",2017,NA,NA
"FBR2N50","gxr","GDR_18_1","4","6","1","GDR_18_1_R4N6",2017,1,1160
"FBR2N50","gxr","GDR_18_1","4","6","2","GDR_18_1_R4N6",2017,1,1220
"FBR2N50","gxr","GDR_18_1","4","6","3","GDR_18_1_R4N6",2017,1,1015
"FBR2N51","gxr","GDR_18_1","4","7","1","GDR_18_1_R4N7",2017,0,1765
"FBR2N51","gxr","GDR_18_1","4","7","2","GDR_18_1_R4N7",2017,0,1890
"FBR2N51","gxr","GDR_18_1","4","7","3","GDR_18_1_R4N7",2017,0,1720
NA,NA,"GDR_18_1","4","8","1","GDR_18_1_R4N8",2017,NA,NA
NA,NA,"GDR_18_1","4","8","2","GDR_18_1_R4N8",2017,NA,NA
NA,NA,"GDR_18_1","4","8","3","GDR_18_1_R4N8",2017,NA,NA
"FBR2N53","gxr","GDR_18_1","4","9","1","GDR_18_1_R4N9",2017,1,1305
"FBR2N53","gxr","GDR_18_1","4","9","2","GDR_18_1_R4N9",2017,1,1285
"FBR2N53","gxr","GDR_18_1","4","9","3","GDR_18_1_R4N9",2017,1,1060
NA,NA,"GDR_18_1","5","1","1","GDR_18_1_R5N1",2017,NA,NA
NA,NA,"GDR_18_1","5","1","2","GDR_18_1_R5N1",2017,NA,NA
NA,NA,"GDR_18_1","5","1","3","GDR_18_1_R5N1",2017,NA,NA
NA,NA,"GDR_18_1","5","10","1","GDR_18_1_R5N10",2017,NA,NA
NA,NA,"GDR_18_1","5","10","2","GDR_18_1_R5N10",2017,NA,NA
NA,NA,"GDR_18_1","5","10","3","GDR_18_1_R5N10",2017,NA,NA
"FBR3N1","gxr","GDR_18_1","5","11","1","GDR_18_1_R5N11",2017,1,905
"FBR3N1","gxr","GDR_18_1","5","11","2","GDR_18_1_R5N11",2017,1,810
"FBR3N1","gxr","GDR_18_1","5","11","3","GDR_18_1_R5N11",2017,1,850
NA,NA,"GDR_18_1","5","12","1","GDR_18_1_R5N12",2017,NA,NA
NA,NA,"GDR_18_1","5","12","2","GDR_18_1_R5N12",2017,NA,NA
NA,NA,"GDR_18_1","5","12","3","GDR_18_1_R5N12",2017,NA,NA
NA,NA,"GDR_18_1","5","13","1","GDR_18_1_R5N13",2017,NA,NA
NA,NA,"GDR_18_1","5","13","2","GDR_18_1_R5N13",2017,NA,NA
